26.09.2022--15:25:28,26,9,2022,1,vozna karta (Е)                         ,1,430,
29.09.2022--2:23:14,29,9,2022,1,FIESTA PILETINA /KOM (Е)                ,2,130,
30.09.2022--11:51:48,30,9,2022,1,vozna karta (Е)                         ,1,430,
01.10.2022--15:18:01,1,10,2022,1,Jaja L MU 10/1 (Е)                      ,1,213.74,
01.10.2022--15:18:01,1,10,2022,1,Jaja L MU 10/1 (Е)                      ,1,213.74,
01.10.2022--16:44:14,1,10,2022,3, PIVO ZAJECARSKO 2L PET  [KOM] (Ђ)      ,3,207.99,BIORAZGRADIVA KESA SUPER VERO  [KOM] (Ђ),1,11.99,KAFA BONITO 200G GRAND KAFA  [KOM] (Ђ)  ,1,219.99,
04.10.2022--21:41:42,4,10,2022,1,4126685 Jorgan 1320g BAGN topao 200x220/KOM (Ђ)                                 ,1,4000,
08.10.2022--20:05:16,8,10,2022,6,Čips paprika/KOM (Ђ)                    ,1,162.99,Čips paprika/KOM (Ђ)                    ,1,162.99,Pileća kobasica/KOM (Ђ)                 ,1,134.99,Sladoled kornet/KOM (Ђ)                 ,1,279.99,Svinjska mast/KOM (Е)                   ,1,259.99,Tuborg svetlo pivo/KOM (Ђ)              ,5,72.99,
10.10.2022--20:43:20,10,10,2022,1,šoljica za kafu gran/kom (Ђ)            ,1,600,
15.10.2022--12:36:06,15,10,2022,2,Dontodent cetk/zube 3kom (Ђ)            ,1,149,ORBIT SPEARMINT 14GR (Ђ)                ,1,70,
15.10.2022--12:36:06,15,10,2022,2,Dontodent cetk/zube 3kom (Ђ)            ,1,149,ORBIT SPEARMINT 14GR (Ђ)                ,1,70,
15.10.2022--15:41:05,15,10,2022,1,DK RUČNI SAT (Ђ)                        ,1,3900,
18.10.2022--16:40:14,18,10,2022,1,PRŽENA KAFA U ZRNU/KG (Ђ)               ,0.2,1399.9,
20.10.2022--20:50:35,20,10,2022,1,2021001299999 TOALETNA VODA     /kom (Ђ),1,1990,
23.10.2022--12:53:00,23,10,2022,1,PAPER BAG BLACK WITH GOLDEN GE/kom (Ђ)  ,1,86.4,
24.10.2022--6:16:58,24,10,2022,1,vozna karta (Е)                         ,1,430,
26.10.2022--12:46:16,26,10,2022,4,KOP.DVOS.51-100A4 (А)                   ,56,4,HEFTANJE DO 20 LIS. (А)                 ,1,20,KOLOR SKENIR.DO 20 SKEN  (А)            ,2,20,SLANJE MEJLA (А)                        ,1,50,
26.10.2022--14:07:14,26,10,2022,1,TP NATUR FOREST 3SL 150L 10/1    KOM (Ђ),1,339.99,
02.11.2022--10:09:26,2,11,2022,1,Zahtev za produženje kartice (Г)        ,1,1200,
02.11.2022--11:40:00,2,11,2022,1,HLEB DOMACI (Е)                         ,1,70,
07.11.2022--11:52:20,7,11,2022,1,KOVERAT B6 BLANKO ZA DALJU PROD.176X125 /KOM (Ђ)                                ,1,4,
13.11.2022--17:47:48,13,11,2022,1,HLEB DOMACI (Е)                         ,1,70,
14.11.2022--10:05:32,14,11,2022,1,3838883633360 09102061500421 SKY COPY A / KOM (Ђ)                               ,1,630.12,
14.11.2022--15:51:39,14,11,2022,5,SAMPON JABUKA 1000ML DCP HEMIGAL  [KOM] (Ђ)                                     ,1,209.99,BRUSKETI MARETTI SWEET CHILLI 70GR  [KOM] (Ђ)                                   ,1,59.99,BRUSKETI MARETTI PARADAJZ-MASLINE 70GR ITAL FOOD  [KOM] (Ђ)                     ,1,59.99,VIRSLA ZIVINSKA 250GR WUDY  [KOM] (Ђ)   ,1,134.99,KOCKA GOVEDA KUTIJA 40 GR YUMIS  [KOM] (Ђ)                                      ,1,59.99,
14.11.2022--16:11:30,14,11,2022,1,[00355] Somun veliki /Kom (Е)           ,1,70,
16.11.2022--15:11:09,16,11,2022,1,DEO SPREJ 150ML RED CODE STR8  [KOM] (Ђ),1,299.99,
19.11.2022--14:28:43,19,11,2022,1,Rowenta TN1350 trimer (Ђ)               ,1,3909,
20.11.2022--19:02:42,20,11,2022,2,SPECIAL KULEN ZDENKA (Е)                ,2,160,KESA BRENDIRANA (Ђ)                     ,1,10,
21.11.2022--10:29:23,21,11,2022,1,Jednonamenski vaučer (Г)                ,1,400,
21.11.2022--15:12:28,21,11,2022,1,001 Domaca kafa (А)                     ,2,60,
23.11.2022--18:21:09,23,11,2022,1,0252561 TRAKA ZA PROZOR I VRATA &quot;D&quot;-BRAON 9MM X 5. KOM (Ђ)                      ,1,284,
26.11.2022--18:22:20,26,11,2022,2,HLEB BELI REZANI B K PLUS 450G   KOM (Е),1,64.99,KOBASICA BAR Z WUDY 250G AIA     KOM (Ђ),1,179.99,
27.11.2022--20:40:03,27,11,2022,1,COKOLADA NZ SA KEKSOM 85G STARK  KOM (Ђ),3,99.99,
29.11.2022--15:51:11,29,11,2022,2,HLEB DOMACI (Е)                         ,1,70,SPECIAL KULEN ZDENKA (Е)                ,1,160,
30.11.2022--15:15:10,30,11,2022,1,Rum Kasato 120g/KOM (Ђ)                 ,1,85,
01.12.2022--13:19:48,1,12,2022,1,SPECIAL KULEN ZDENKA (Е)                ,1,160,
01.12.2022--14:42:21,1,12,2022,1,Jednonamenski vaučer (Г)                ,1,600,
01.12.2022--21:20:06,1,12,2022,2,Caj kamilica  /kom (Ђ)                  ,1,100,Cedevita narandza /kom (Ђ)              ,1,110,
03.12.2022--12:45:01,3,12,2022,1,Jednonamenski vaučer (Г)                ,1,3200,
03.12.2022--15:31:07,3,12,2022,2,SPECIAL KULEN ZDENKA (Е)                ,1,160,HLEB DOMACI (Е)                         ,1,70,
03.12.2022--18:52:55,3,12,2022,1,NAMAZ SA SUNKOM 125G NEOPLANTA   KOM (Ђ),2,59.99,
04.12.2022--10:55:27,4,12,2022,1,NAPITAK EN GUARANA JOKER 0.5L CA KOM (Ђ),1,89.99,
07.12.2022--9:15:39,7,12,2022,1,Jednonamenski vaučer (Г)                ,1,200,
